"gender","type","year","y","wr"
"women","400m medley SCM",2002,1.49348467311354,1.56568028808517
"women","400m medley SCM",2003,1.46832097496513,1.56568028808517
"women","400m medley SCM",2004,1.4808233377758,1.56568028808517
"women","400m medley SCM",2005,1.46145414687614,1.56568028808517
"women","400m medley SCM",2006,1.47286250828485,1.56568028808517
"women","400m medley SCM",2007,1.48011100832562,1.56568028808517
"women","400m medley SCM",2008,1.50909228099298,1.56568028808517
"women","400m medley SCM",2009,1.53233220962305,1.56568028808517
"women","400m medley SCM",2010,1.51394723893872,1.56568028808517
"women","400m medley SCM",2011,1.5130309793093,1.56568028808517
"women","400m medley SCM",2012,1.52010336702896,1.56568028808517
"women","400m medley SCM",2013,1.53344834195898,1.56568028808517
"women","400m medley SCM",2014,1.53929038713153,1.56568028808517
"women","400m medley SCM",2015,1.5416634548678,1.56568028808517
"women","400m medley SCM",2016,1.5286429472236,1.56568028808517
"women","400m medley SCM",2017,1.54475940372287,1.56568028808517
"women","400m medley SCM",2018,1.53022188217292,1.56568028808517
"women","400m medley SCM",2019,1.51429112246829,1.56568028808517
"women","400m medley SCM",2020,1.51946818613485,1.56568028808517
"women","400m medley SCM",2021,1.50630766334024,1.56568028808517
"women","400m medley SCM",2022,1.52969520822976,1.56568028808517
"women","400m medley SCM",2023,1.49560665544962,1.56568028808517
"women","400m medley SCM",2024,1.56568028808517,1.56568028808517
"women","50m backstroke LCM",2000,1.76991150442478,1.86150409530901
"women","50m backstroke LCM",2001,1.75500175500176,1.86150409530901
"women","50m backstroke LCM",2002,1.74947515745276,1.86150409530901
"women","50m backstroke LCM",2003,1.75561797752809,1.86150409530901
"women","50m backstroke LCM",2004,1.7307026652821,1.86150409530901
"women","50m backstroke LCM",2005,1.77367860943597,1.86150409530901
"women","50m backstroke LCM",2006,1.76304654442877,1.86150409530901
"women","50m backstroke LCM",2007,1.77999288002848,1.86150409530901
"women","50m backstroke LCM",2008,1.80701120346946,1.86150409530901
"women","50m backstroke LCM",2009,1.84774575018477,1.86150409530901
"women","50m backstroke LCM",2010,1.82149362477231,1.86150409530901
"women","50m backstroke LCM",2011,1.79920834832674,1.86150409530901
"women","50m backstroke LCM",2012,1.81554103122731,1.86150409530901
"women","50m backstroke LCM",2013,1.83688464364438,1.86150409530901
"women","50m backstroke LCM",2014,1.82681768359518,1.86150409530901
"women","50m backstroke LCM",2015,1.84433788270011,1.86150409530901
"women","50m backstroke LCM",2016,1.82481751824818,1.86150409530901
"women","50m backstroke LCM",2017,1.84229918938836,1.86150409530901
"women","50m backstroke LCM",2018,1.85322461082283,1.86150409530901
"women","50m backstroke LCM",2019,1.82949140139041,1.86150409530901
"women","50m backstroke LCM",2020,1.82748538011696,1.86150409530901
"women","50m backstroke LCM",2021,1.8450184501845,1.86150409530901
"women","50m backstroke LCM",2022,1.84365781710914,1.86150409530901
"women","50m backstroke LCM",2023,1.86150409530901,1.86150409530901
"women","50m backstroke LCM",2024,1.8470631695604,1.86150409530901
"women","50m backstroke SCM",2000,1.8348623853211,1.98176773682124
"women","50m backstroke SCM",2001,1.86358553857622,1.98176773682124
"women","50m backstroke SCM",2002,1.84638109305761,1.98176773682124
"women","50m backstroke SCM",2003,1.82149362477231,1.98176773682124
"women","50m backstroke SCM",2004,1.84229918938836,1.98176773682124
"women","50m backstroke SCM",2005,1.83418928833456,1.98176773682124
"women","50m backstroke SCM",2006,1.85185185185185,1.98176773682124
"women","50m backstroke SCM",2007,1.88679245283019,1.98176773682124
"women","50m backstroke SCM",2008,1.90621425848265,1.98176773682124
"women","50m backstroke SCM",2009,1.94552529182879,1.98176773682124
"women","50m backstroke SCM",2010,1.92307692307692,1.98176773682124
"women","50m backstroke SCM",2011,1.90621425848265,1.98176773682124
"women","50m backstroke SCM",2012,1.92678227360308,1.98176773682124
"women","50m backstroke SCM",2013,1.91938579654511,1.98176773682124
"women","50m backstroke SCM",2014,1.94779898714453,1.98176773682124
"women","50m backstroke SCM",2015,1.92086054552439,1.98176773682124
"women","50m backstroke SCM",2016,1.93648334624322,1.98176773682124
"women","50m backstroke SCM",2017,1.92678227360308,1.98176773682124
"women","50m backstroke SCM",2018,1.93199381761978,1.98176773682124
"women","50m backstroke SCM",2019,1.94174757281553,1.98176773682124
"women","50m backstroke SCM",2020,1.953125,1.98176773682124
"women","50m backstroke SCM",2021,1.97863078749505,1.98176773682124
"women","50m backstroke SCM",2022,1.98019801980198,1.98176773682124
"women","50m backstroke SCM",2023,1.93648334624322,1.98176773682124
"women","50m backstroke SCM",2024,1.98176773682124,1.98176773682124
"women","50m breaststroke LCM",2000,1.60771704180064,1.71467764060357
"women","50m breaststroke LCM",2001,1.62127107652399,1.71467764060357
"women","50m breaststroke LCM",2002,1.63559044815178,1.71467764060357
"women","50m breaststroke LCM",2003,1.63185378590078,1.71467764060357
"women","50m breaststroke LCM",2004,1.59540523292916,1.71467764060357
"women","50m breaststroke LCM",2005,1.64203612479475,1.71467764060357
"women","50m breaststroke LCM",2006,1.64962058726493,1.71467764060357
"women","50m breaststroke LCM",2007,1.63238654913484,1.71467764060357
"women","50m breaststroke LCM",2008,1.63238654913484,1.71467764060357
"women","50m breaststroke LCM",2009,1.67785234899329,1.71467764060357
"women","50m breaststroke LCM",2010,1.66500166500167,1.71467764060357
"women","50m breaststroke LCM",2011,1.65727543917799,1.71467764060357
"women","50m breaststroke LCM",2012,1.65837479270315,1.71467764060357
"women","50m breaststroke LCM",2013,1.69606512890095,1.71467764060357
"women","50m breaststroke LCM",2014,1.67336010709505,1.71467764060357
"women","50m breaststroke LCM",2015,1.68123739071957,1.71467764060357
"women","50m breaststroke LCM",2016,1.66777851901268,1.71467764060357
"women","50m breaststroke LCM",2017,1.70068027210884,1.71467764060357
"women","50m breaststroke LCM",2018,1.68804861580013,1.71467764060357
"women","50m breaststroke LCM",2019,1.68747890651367,1.71467764060357
"women","50m breaststroke LCM",2020,1.68861870989531,1.71467764060357
"women","50m breaststroke LCM",2021,1.70648464163823,1.71467764060357
"women","50m breaststroke LCM",2022,1.69836956521739,1.71467764060357
"women","50m breaststroke LCM",2023,1.71467764060357,1.71467764060357
"women","50m breaststroke LCM",2024,1.70068027210884,1.71467764060357
"women","50m breaststroke SCM",2000,1.63078930202218,1.76242509693338
"women","50m breaststroke SCM",2001,1.63612565445026,1.76242509693338
"women","50m breaststroke SCM",2002,1.66889185580774,1.76242509693338
"women","50m breaststroke SCM",2003,1.65343915343915,1.76242509693338
"women","50m breaststroke SCM",2004,1.67224080267559,1.76242509693338
"women","50m breaststroke SCM",2005,1.6594756057086,1.76242509693338
"women","50m breaststroke SCM",2006,1.65453342157512,1.76242509693338
"women","50m breaststroke SCM",2007,1.66500166500167,1.76242509693338
"women","50m breaststroke SCM",2008,1.69033130493577,1.76242509693338
"women","50m breaststroke SCM",2009,1.8037518037518,1.76242509693338
"women","50m breaststroke SCM",2010,1.67616493462957,1.76242509693338
"women","50m breaststroke SCM",2011,1.67112299465241,1.76242509693338
"women","50m breaststroke SCM",2012,1.69836956521739,1.76242509693338
"women","50m breaststroke SCM",2013,1.7307026652821,1.76242509693338
"women","50m breaststroke SCM",2014,1.73550850399167,1.76242509693338
"women","50m breaststroke SCM",2015,1.68293503870751,1.76242509693338
"women","50m breaststroke SCM",2016,1.74581005586592,1.76242509693338
"women","50m breaststroke SCM",2017,1.73370319001387,1.76242509693338
"women","50m breaststroke SCM",2018,1.75070028011204,1.76242509693338
"women","50m breaststroke SCM",2019,1.73010380622837,1.76242509693338
"women","50m breaststroke SCM",2020,1.73792144595064,1.76242509693338
"women","50m breaststroke SCM",2021,1.71880371261602,1.76242509693338
"women","50m breaststroke SCM",2022,1.76242509693338,1.76242509693338
"women","50m breaststroke SCM",2023,1.73250173250173,1.76242509693338
"women","50m breaststroke SCM",2024,1.7611835153223,1.76242509693338
"women","50m butterfly LCM",2000,1.95007800312012,2.04666393778142
"women","50m butterfly LCM",2001,1.93050193050193,2.04666393778142
"women","50m butterfly LCM",2002,1.95541650371529,2.04666393778142
"women","50m butterfly LCM",2003,1.93498452012384,2.04666393778142
"women","50m butterfly LCM",2004,1.89609404626469,2.04666393778142
"women","50m butterfly LCM",2005,1.91497510532363,2.04666393778142
"women","50m butterfly LCM",2006,1.91864927091328,2.04666393778142
"women","50m butterfly LCM",2007,1.96386488609584,2.04666393778142
"women","50m butterfly LCM",2008,1.93124758594052,2.04666393778142
"women","50m butterfly LCM",2009,1.99441563621859,2.04666393778142
"women","50m butterfly LCM",2010,1.96078431372549,2.04666393778142
"women","50m butterfly LCM",2011,1.95924764890282,2.04666393778142
"women","50m butterfly LCM",2012,1.97706603400554,2.04666393778142
"women","50m butterfly LCM",2013,1.98098256735341,2.04666393778142
"women","50m butterfly LCM",2014,2.04666393778142,2.04666393778142
"women","50m butterfly LCM",2015,2.02511138112596,2.04666393778142
"women","50m butterfly LCM",2016,2.00080032012805,2.04666393778142
"women","50m butterfly LCM",2017,2.03252032520325,2.04666393778142
"women","50m butterfly LCM",2018,1.99441563621859,2.04666393778142
"women","50m butterfly LCM",2019,2.01694231544978,2.04666393778142
"women","50m butterfly LCM",2020,1.99044585987261,2.04666393778142
"women","50m butterfly LCM",2021,1.98649185538339,2.04666393778142
"women","50m butterfly LCM",2022,2.00400801603206,2.04666393778142
"women","50m butterfly LCM",2023,2.02101859337106,2.04666393778142
"women","50m butterfly LCM",2024,2.030045,2.04666393778142
"women","50m butterfly SCM",2000,1.953125,2.08855472013367
"women","50m butterfly SCM",2001,1.97160883280757,2.08855472013367
"women","50m butterfly SCM",2002,1.96078431372549,2.08855472013367
"women","50m butterfly SCM",2003,1.9669551534225,2.08855472013367
"women","50m butterfly SCM",2004,1.93124758594052,2.08855472013367
"women","50m butterfly SCM",2005,1.9739439399921,2.08855472013367
"women","50m butterfly SCM",2006,1.97160883280757,2.08855472013367
"women","50m butterfly SCM",2007,1.96309383588536,2.08855472013367
"women","50m butterfly SCM",2008,2.00080032012805,2.08855472013367
"women","50m butterfly SCM",2009,2.05086136177194,2.08855472013367
"women","50m butterfly SCM",2010,2.01045436268597,2.08855472013367
"women","50m butterfly SCM",2011,2.00642054574639,2.08855472013367
"women","50m butterfly SCM",2012,1.98886237072395,2.08855472013367
"women","50m butterfly SCM",2013,2.01045436268597,2.08855472013367
"women","50m butterfly SCM",2014,2.03417412530513,2.08855472013367
"women","50m butterfly SCM",2015,2.03417412530513,2.08855472013367
"women","50m butterfly SCM",2016,2.02511138112596,2.08855472013367
"women","50m butterfly SCM",2017,2.03915171288744,2.08855472013367
"women","50m butterfly SCM",2018,2.04331834899877,2.08855472013367
"women","50m butterfly SCM",2019,2.03583061889251,2.08855472013367
"women","50m butterfly SCM",2020,2.04164965291956,2.08855472013367
"women","50m butterfly SCM",2021,2.04582651391162,2.08855472013367
"women","50m butterfly SCM",2022,2.02922077922078,2.08855472013367
"women","50m butterfly SCM",2023,1.99282582702272,2.08855472013367
"women","50m butterfly SCM",2024,2.088555,2.08855472013367
"women","50m freestyle LCM",2000,2.07210940737671,2.11774671749259
"women","50m freestyle LCM",2001,2.04498977505112,2.11774671749259
"women","50m freestyle LCM",2002,2.0259319286872,2.11774671749259
"women","50m freestyle LCM",2003,2.04331834899877,2.11774671749259
"women","50m freestyle LCM",2004,2.03583061889251,2.11774671749259
"women","50m freestyle LCM",2005,2.03334688897926,2.11774671749259
"women","50m freestyle LCM",2006,2.03169443315725,2.11774671749259
"women","50m freestyle LCM",2007,2.03832042397065,2.11774671749259
"women","50m freestyle LCM",2008,2.08594075928244,2.11774671749259
"women","50m freestyle LCM",2009,2.10703750526759,2.11774671749259
"women","50m freestyle LCM",2010,2.04498977505112,2.11774671749259
"women","50m freestyle LCM",2011,2.07125103562552,2.11774671749259
"women","50m freestyle LCM",2012,2.07900207900208,2.11774671749259
"women","50m freestyle LCM",2013,2.07900207900208,2.11774671749259
"women","50m freestyle LCM",2014,2.08681135225376,2.11774671749259
"women","50m freestyle LCM",2015,2.08073241781107,2.11774671749259
"women","50m freestyle LCM",2016,2.09731543624161,2.11774671749259
"women","50m freestyle LCM",2017,2.11237853823405,2.11774671749259
"women","50m freestyle LCM",2018,2.106149957877,2.11774671749259
"women","50m freestyle LCM",2019,2.10260723296888,2.11774671749259
"women","50m freestyle LCM",2020,2.08073241781107,2.11774671749259
"women","50m freestyle LCM",2021,2.09995800083998,2.11774671749259
"women","50m freestyle LCM",2022,2.09117524048515,2.11774671749259
"women","50m freestyle LCM",2023,2.11774671749259,2.11774671749259
"women","50m freestyle LCM",2024,2.11327134404057,2.11774671749259
"women","50m freestyle SCM",2000,2.11954217888936,2.19010074463425
"women","50m freestyle SCM",2001,2.050020500205,2.19010074463425
"women","50m freestyle SCM",2002,2.06953642384106,2.19010074463425
"women","50m freestyle SCM",2003,2.07813798836243,2.19010074463425
"women","50m freestyle SCM",2004,2.05930807248764,2.19010074463425
"women","50m freestyle SCM",2005,2.09643605870021,2.19010074463425
"women","50m freestyle SCM",2006,2.11059518784297,2.19010074463425
"women","50m freestyle SCM",2007,2.12044105173876,2.19010074463425
"women","50m freestyle SCM",2008,2.1505376344086,2.19010074463425
"women","50m freestyle SCM",2009,2.14868929952729,2.19010074463425
"women","50m freestyle SCM",2010,2.13949507916132,2.19010074463425
"women","50m freestyle SCM",2011,2.13401621852326,2.19010074463425
"women","50m freestyle SCM",2012,2.11505922165821,2.19010074463425
"women","50m freestyle SCM",2013,2.15146299483649,2.19010074463425
"women","50m freestyle SCM",2014,2.14408233276158,2.19010074463425
"women","50m freestyle SCM",2015,2.15146299483649,2.19010074463425
"women","50m freestyle SCM",2016,2.12044105173876,2.19010074463425
"women","50m freestyle SCM",2017,2.18054949847362,2.19010074463425
"women","50m freestyle SCM",2018,2.15610176800345,2.19010074463425
"women","50m freestyle SCM",2019,2.1468441391155,2.19010074463425
"women","50m freestyle SCM",2020,2.16919739696312,2.19010074463425
"women","50m freestyle SCM",2021,2.16637781629116,2.19010074463425
"women","50m freestyle SCM",2022,2.17013888888889,2.19010074463425
"women","50m freestyle SCM",2023,2.12585034013605,2.19010074463425
"women","50m freestyle SCM",2024,2.19010074463425,2.19010074463425
"women","800 metres",2001,6.84638425331622,7.06214689265537
"women","800 metres",2002,6.94504731313482,7.06214689265537
"women","800 metres",2003,6.92340977931631,7.06214689265537
"women","800 metres",2004,6.88290458573518,7.06214689265537
"women","800 metres",2005,6.89239252175411,7.06214689265537
"women","800 metres",2006,6.8575347162695,7.06214689265537
"women","800 metres",2007,6.89417442261289,7.06214689265537
"women","800 metres",2008,7.01692833961933,7.06214689265537
"women","800 metres",2009,6.92940666955392,7.06214689265537
"women","800 metres",2010,6.81779444349753,7.06214689265537
"women","800 metres",2011,6.87580575848732,7.06214689265537
"women","800 metres",2012,6.86165194270521,7.06214689265537
"women","800 metres",2013,6.85400959561343,7.06214689265537
"women","800 metres",2014,6.79867425851959,7.06214689265537
"women","800 metres",2015,6.83819129840157,7.06214689265537
"women","800 metres",2016,6.93962526023595,7.06214689265537
"women","800 metres",2017,6.9468565474123,7.06214689265537
"women","800 metres",2018,7.00218818380744,7.06214689265537
"women","800 metres",2019,6.9577317794399,7.06214689265537
"women","800 metres",2020,6.79809653297077,7.06214689265537
"women","800 metres",2021,6.95410292072323,7.06214689265537
"women","800 metres",2022,6.87876182287188,7.06214689265537
"women","800 metres",2023,6.95833695746717,7.06214689265537
"women","800 metres",2024,6.98019370037519,7.06214689265537
"women","800m freestyle LCM",2000,1.6010566974203,1.65019905526104
"women","800m freestyle LCM",2001,1.58522569650854,1.65019905526104
"women","800m freestyle LCM",2002,1.58783716729849,1.65019905526104
"women","800m freestyle LCM",2003,1.58837310884327,1.65019905526104
"women","800m freestyle LCM",2004,1.58831003811944,1.65019905526104
"women","800m freestyle LCM",2005,1.58318655874612,1.65019905526104
"women","800m freestyle LCM",2006,1.60227523082778,1.65019905526104
"women","800m freestyle LCM",2007,1.60475006017813,1.65019905526104
"women","800m freestyle LCM",2008,1.61910544424206,1.65019905526104
"women","800m freestyle LCM",2009,1.61316341345378,1.65019905526104
"women","800m freestyle LCM",2010,1.59492812855121,1.65019905526104
"women","800m freestyle LCM",2011,1.60800787923861,1.65019905526104
"women","800m freestyle LCM",2012,1.61737055981239,1.65019905526104
"women","800m freestyle LCM",2013,1.61989227716357,1.65019905526104
"women","800m freestyle LCM",2014,1.62932790224033,1.65019905526104
"women","800m freestyle LCM",2015,1.64139600730421,1.65019905526104
"women","800m freestyle LCM",2016,1.65019905526104,1.65019905526104
"women","800m freestyle LCM",2017,1.62767039674466,1.65019905526104
"women","800m freestyle LCM",2018,1.64180023395653,1.65019905526104
"women","800m freestyle LCM",2019,1.63032402690035,1.65019905526104
"women","800m freestyle LCM",2020,1.61215565362836,1.65019905526104
"women","800m freestyle LCM",2021,1.62413464076172,1.65019905526104
"women","800m freestyle LCM",2022,1.6392099008278,1.65019905526104
"women","800m freestyle LCM",2023,1.64247438766502,1.65019905526104
"women","800m freestyle LCM",2024,1.62919517758227,1.65019905526104
"women","800m freestyle SCM",2000,1.60956079109913,1.67567341125215
"women","800m freestyle SCM",2001,1.61567201858023,1.67567341125215
"women","800m freestyle SCM",2002,1.61828663902094,1.67567341125215
"women","800m freestyle SCM",2003,1.60652248127397,1.67567341125215
"women","800m freestyle SCM",2004,1.6205485556861,1.67567341125215
"women","800m freestyle SCM",2005,1.62849872773537,1.67567341125215
"women","800m freestyle SCM",2006,1.62604930994532,1.67567341125215
"women","800m freestyle SCM",2007,1.63934426229508,1.67567341125215
"women","800m freestyle SCM",2008,1.65108455616783,1.67567341125215
"women","800m freestyle SCM",2009,1.65081199314913,1.67567341125215
"women","800m freestyle SCM",2010,1.62730619800248,1.67567341125215
"women","800m freestyle SCM",2011,1.6502671369928,1.67567341125215
"women","800m freestyle SCM",2012,1.66299422109508,1.67567341125215
"women","800m freestyle SCM",2013,1.66896148871365,1.67567341125215
"women","800m freestyle SCM",2014,1.65490991084173,1.67567341125215
"women","800m freestyle SCM",2015,1.63255310899333,1.67567341125215
"women","800m freestyle SCM",2016,1.64045358541637,1.67567341125215
"women","800m freestyle SCM",2017,1.64237322931636,1.67567341125215
"women","800m freestyle SCM",2018,1.66861338227933,1.67567341125215
"women","800m freestyle SCM",2019,1.63927707880825,1.67567341125215
"women","800m freestyle SCM",2020,1.63225332571615,1.67567341125215
"women","800m freestyle SCM",2021,1.65665769310416,1.67567341125215
"women","800m freestyle SCM",2022,1.67567341125215,1.67567341125215
"women","800m freestyle SCM",2023,1.63773337700622,1.67567341125215
"women","800m freestyle SCM",2024,1.65992322855068,1.67567341125215
"women","high jump",2001,2.04,2.1
"women","high jump",2002,2.05,2.1
"women","high jump",2003,2.06,2.1
"women","high jump",2004,2.06,2.1
"women","high jump",2005,2.03,2.1
"women","high jump",2006,2.08,2.1
"women","high jump",2007,2.07,2.1
"women","high jump",2008,2.06,2.1
"women","high jump",2009,2.08,2.1
"women","high jump",2010,2.06,2.1
"women","high jump",2011,2.07,2.1
"women","high jump",2012,2.06,2.1
"women","high jump",2013,2.04,2.1
"women","high jump",2014,2.01,2.1
"women","high jump",2015,2.03,2.1
"women","high jump",2016,2.01,2.1
"women","high jump",2017,2.06,2.1
"women","high jump",2018,2.04,2.1
"women","high jump",2019,2.06,2.1
"women","high jump",2020,2.05,2.1
"women","high jump",2021,2.06,2.1
"women","high jump",2022,2.05,2.1
"women","high jump",2023,2.03,2.1
"women","high jump",2024,2.1,2.1
"women","javelin throw",2001,71.54,72.28
"women","javelin throw",2002,67.47,72.28
"women","javelin throw",2003,66.52,72.28
"women","javelin throw",2004,71.53,72.28
"women","javelin throw",2005,71.7,72.28
"women","javelin throw",2006,66.91,72.28
"women","javelin throw",2007,70.2,72.28
"women","javelin throw",2008,72.28,72.28
"women","javelin throw",2009,68.59,72.28
"women","javelin throw",2010,68.66,72.28
"women","javelin throw",2011,71.58,72.28
"women","javelin throw",2012,69.55,72.28
"women","javelin throw",2013,70.53,72.28
"women","javelin throw",2014,67.99,72.28
"women","javelin throw",2015,67.69,72.28
"women","javelin throw",2016,67.3,72.28
"women","javelin throw",2017,68.43,72.28
"women","javelin throw",2018,68.92,72.28
"women","javelin throw",2019,67.98,72.28
"women","javelin throw",2020,67.61,72.28
"women","javelin throw",2021,71.4,72.28
"women","javelin throw",2022,68.11,72.28
"women","javelin throw",2023,67.38,72.28
"women","javelin throw",2024,66.7,72.28
"women","long jump",2001,7.12,7.52
"women","long jump",2002,7.42,7.52
"women","long jump",2003,7.06,7.52
"women","long jump",2004,7.33,7.52
"women","long jump",2005,7.04,7.52
"women","long jump",2006,7.11,7.52
"women","long jump",2007,7.21,7.52
"women","long jump",2008,7.12,7.52
"women","long jump",2009,7.1,7.52
"women","long jump",2010,7.13,7.52
"women","long jump",2011,7.19,7.52
"women","long jump",2012,7.23,7.52
"women","long jump",2013,7.25,7.52
"women","long jump",2014,7.02,7.52
"women","long jump",2015,7.14,7.52
"women","long jump",2016,7.31,7.52
"women","long jump",2017,7.24,7.52
"women","long jump",2018,7.05,7.52
"women","long jump",2019,7.3,7.52
"women","long jump",2020,7.07,7.52
"women","long jump",2021,7.17,7.52
"women","long jump",2022,7.13,7.52
"women","long jump",2023,7.14,7.52
"women","long jump",2024,7.22,7.52
